Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Establishment Of Protein Localization To Extracellular Region (GO:0035592)	3/45	0.2359444232945742	0.4895187720727514	0	0	1.844374039938556	2.663569362142806	RAB3B;RAB3C;RCAN3
Hexose Metabolic Process (GO:0019318)	3/45	0.2359444232945742	0.4895187720727514	0	0	1.844374039938556	2.663569362142806	TFAP2B;CHST1;PGM1
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	3/45	0.2359444232945742	0.4895187720727514	0	0	1.844374039938556	2.663569362142806	MAZ;TPD52L1;PPIA
Regulation Of Angiogenesis (GO:0045765)	10/205	0.23789825951821206	0.49041543540912286	0	0	1.326096788783356	1.9041585278529018	SEMA5A;SPARC;RGCC;SERPINF1;RHOJ;HSPB1;EMILIN2;THBS2;ETS1;RAPGEF3
Peptidyl-Serine Phosphorylation (GO:0018105)	8/158	0.2390557019155474	0.49041543540912286	0	0	1.3786558412268832	1.9729374245848528	PLK1;STK39;CDK1;PBK;TTK;SGK1;STK32B;TGFBR2
Positive Regulation Of DNA Repair (GO:0045739)	5/89	0.23912191938804628	0.49041543540912286	0	0	1.5377518932101142	2.200187320469725	SMARCD2;SMARCB1;EYA1;USP1;SMARCA2
Regulation Of Glycogen Biosynthetic Process (GO:0005979)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	PPP1R3B;SORBS1
Regulation Of Hippo Signaling (GO:0035330)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	FRMD6;CIT
Activation Of Protein Kinase B Activity (GO:0032148)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	MT3;PPIA
Regulation Of Myelination (GO:0031641)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	HES5;TNFRSF21
Cardiac Conduction System Development (GO:0003161)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	NOTCH2;HEY1
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	GRIN2A;GRIN1
Ventricular Cardiac Muscle Tissue Development (GO:0003229)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	TPM1;SMAD7
Wound Healing, Spreading Of Cells (GO:0044319)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	CCNA2;ARHGAP24
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	NABP1;ZWINT
Negative Regulation Of Protein Transport (GO:0051224)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	PKDCC;APOE
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	CREB3L1;CLU
Negative Regulation Of Stress Fiber Assembly (GO:0051497)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	STMN1;ARHGAP28
Peptide Hormone Secretion (GO:0030072)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	EDN1;ANXA1
Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	EDN1;MMP14
Purine Ribonucleotide Catabolic Process (GO:0009154)	2/25	0.23934782273417304	0.49041543540912286	0	0	2.2445287423402394	3.209311275311693	NUDT11;NT5E
Regulation Of Viral Genome Replication (GO:0045069)	4/67	0.24067698285345404	0.49212065798872123	0	0	1.6398555833279924	2.3356455933967712	IFITM1;ADARB1;PABPC1;PPIA
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	4/67	0.24067698285345404	0.49212065798872123	0	0	1.6398555833279924	2.3356455933967712	MLLT11;CASP8AP2;DAXX;ITGAV
Protein Secretion (GO:0009306)	4/67	0.24067698285345404	0.49212065798872123	0	0	1.6398555833279924	2.3356455933967712	RAB3B;RAB3C;ANXA1;RCAN3
Small GTPase Mediated Signal Transduction (GO:0007264)	6/112	0.2411446329912677	0.492737761084633	0	0	1.46260789855626	2.080352613756376	CCNA2;ARHGAP31;DOK6;ARL3;PLD1;RAPGEF3
Response To Hydrogen Peroxide (GO:0042542)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	EDN1;ANXA1;CLU
Development Of Primary Male Sexual Characteristics (GO:0046546)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	TFAP2C;SOX8;SOX9
Epithelial Cell Migration (GO:0010631)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	KANK1;ANLN;DAAM2
Male Gonad Development (GO:0008584)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	TFAP2C;SOX8;SOX9
Mitotic G2/M Transition Checkpoint (GO:0044818)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	PLK1;CDK1;NABP1
Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	NOVA1;LAMA4;ID1
Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	FLOT1;THY1;SMAD7
Protein Sumoylation (GO:0016925)	3/46	0.2459908049934389	0.49988965912141375	0	0	1.8013878469617404	2.526376420689729	UBE2I;EYA1;HDAC9
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	11/232	0.25128607931850255	0.5029525135653207	0	0	1.287084398976982	1.7776736465981875	LGALS1;TRAF3IP2;F2R;LPAR1;HSPB1;ROR1;TRIM38;CXXC5;S100B;GAPDH;OPTN
Regulation Of Epithelial Cell Proliferation (GO:0050678)	5/91	0.25315745336907386	0.5029525135653207	0	0	1.5018335109383816	2.0631342317360026	BMP4;MYC;LAMB1;SOX9;MCC
L-amino Acid Transport (GO:0015807)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	SLC7A8;SLC7A11
Calcium-Ion Regulated Exocytosis (GO:0017156)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	RIMS3;DOC2B
Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	SNCA;GRIN1
Cellular Response To Xenobiotic Stimulus (GO:0071466)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	MYC;PPM1E
Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	SEMA5A;ICAM1
Plasma Membrane Invagination (GO:0099024)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	GSN;MYH9
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	HMGB2;ETS1
Protein Targeting To Lysosome (GO:0006622)	2/26	0.25334410851782635	0.5029525135653207	0	0	2.15089485458613	2.953192834804785	SCARB2;CLU
Regulation Of Interleukin-2 Production (GO:0032663)	3/47	0.25610222704250246	0.5029525135653207	0	0	1.7603555718475072	2.3979186704525692	PRNP;PDE4D;HDAC9
Positive Regulation Of Lymphocyte Activation (GO:0051251)	3/47	0.25610222704250246	0.5029525135653207	0	0	1.7603555718475072	2.3979186704525692	SH3KBP1;CCL2;THY1
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	3/47	0.25610222704250246	0.5029525135653207	0	0	1.7603555718475072	2.3979186704525692	BMP4;EDN1;HES5
Regulation Of T Cell Differentiation (GO:0045580)	3/47	0.25610222704250246	0.5029525135653207	0	0	1.7603555718475072	2.3979186704525692	SMARCD2;SMARCB1;SMARCA2
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	4/69	0.2570679644329213	0.5029525135653207	0	0	1.5892328398384925	2.158837372144346	CACNG8;STK39;NEDD4L;YWHAH
Regulation Of Macromolecule Metabolic Process (GO:0060255)	8/162	0.2599132155501941	0.5029525135653207	0	0	1.3425654183434967	1.808982700532735	DAXX;MTMR2;MYC;HNRNPD;AHR;APOE;YBX1;INSM1
Cdc42 Protein Signal Transduction (GO:0032488)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	RHOJ
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	TFAP4
Regulation Of Defense Response To Bacterium (GO:1900424)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	EMILIN2
Regulation Of Dendritic Spine Maintenance (GO:1902950)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PRNP
Golgi Ribbon Formation (GO:0090161)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	OPTN
L-fucose Catabolic Process (GO:0042355)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	FUT9
L-fucose Metabolic Process (GO:0042354)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	FUT9
Regulation Of Fibroblast Apoptotic Process (GO:2000269)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PRDM11
Regulation Of Gap Junction Assembly (GO:1903596)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CAV1
Regulation Of Glucan Biosynthetic Process (GO:0010962)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PPP1R3B
RNA Secondary Structure Unwinding (GO:0010501)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	DDX39B
UDP-N-acetylglucosamine Biosynthetic Process (GO:0006048)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	GFPT2
Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	MYC
Actin Filament Network Formation (GO:0051639)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PLS3
Alcohol Catabolic Process (GO:0046164)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	APOE
Regulation Of Necrotic Cell Death (GO:0010939)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	MT3
Auditory Behavior (GO:0031223)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	STRA6
Regulation Of Nuclear Cell Cycle DNA Replication (GO:0033262)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	DBF4
Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062207)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	FLOT1
Brown Fat Cell Differentiation (GO:0050873)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	METRNL
Regulation Of Rhodopsin Mediated Signaling Pathway (GO:0022400)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	NMT1
Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	FLOT1
Regulation Of Urine Volume (GO:0035809)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	ADM
Collagen-Activated Signaling Pathway (GO:0038065)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	UBASH3B
Constitutive Heterochromatin Formation (GO:0140719)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CENPV
Response To Leptin (GO:0044321)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	LEPR
Response To Magnesium Ion (GO:0032026)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	SNCA
Response To Misfolded Protein (GO:0051788)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CLU
Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	COL11A1
Response To Vitamin (GO:0033273)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CDKN2D
Response To Vitamin D (GO:0033280)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CDKN2D
Sequestering Of Actin Monomers (GO:0042989)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	TMSB15A
Endochondral Ossification (GO:0001958)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	DLX5
Skin Morphogenesis (GO:0043589)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	COL1A2
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	S1PR1
Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:0003198)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	SNAI2
Sympathetic Ganglion Development (GO:0061549)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	INSM1
Fucose Catabolic Process (GO:0019317)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	FUT9
Tetrahydrofolate Interconversion (GO:0035999)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	TYMS
Tricarboxylic Acid Metabolic Process (GO:0072350)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	IDH2
Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	APOE
Type B Pancreatic Cell Differentiation (GO:0003309)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	INSM1
Learned Vocalization Behavior Or Vocal Learning (GO:0098598)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	STRA6
Membrane Lipid Catabolic Process (GO:0046466)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PPT1
Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	RPS27A
Monocyte Activation (GO:0042117)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	DYSF
Negative Regulation Of T Cell Cytokine Production (GO:0002725)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	SMAD7
Negative Regulation Of cAMP-mediated Signaling (GO:0043951)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PDE4D
Negative Regulation Of Chromosome Organization (GO:2001251)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	TOP2A
Negative Regulation Of Glial Cell Differentiation (GO:0045686)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	HES5
Negative Regulation Of Lipase Activity (GO:0060192)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	HDAC9
Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	NONO
Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	NFATC1
Neuronal Action Potential (GO:0019228)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	KCNMB4
Neuronal Ion Channel Clustering (GO:0045161)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	NRCAM
Nuclear Membrane Disassembly (GO:0051081)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PLK1
Plasminogen Activation (GO:0031639)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PLAU
Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	HLA-E
Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	GRIN1
Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	SCAMP5
Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	FLOT1
Positive Regulation Of Centriole Replication (GO:0046601)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	PLK4
Positive Regulation Of Early Endosome To Late Endosome Transport (GO:2000643)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	MTMR2
Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	RGCC
Positive Regulation Of Inositol Phosphate Biosynthetic Process (GO:0060732)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	SNCA
Positive Regulation Of Synapse Maturation (GO:0090129)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CDC20
Protein K29-linked Ubiquitination (GO:0035519)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	UBE2S
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	HLA-E
Regulation Of DNA Methylation (GO:0044030)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	MYC
Regulation Of DNA-templated Transcription Initiation (GO:2000142)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	THRA
Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	CAV1
Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	DACT1
Regulation Of Cell Killing (GO:0031341)	1/8	0.26256457372595504	0.5029525135653207	0	0	3.6855610877058598	4.928546904279219	ICAM1
Nitrogen Compound Transport (GO:0071705)	8/163	0.26521276452560694	0.5063198577103518	0	0	1.3338338644200969	1.7702948364934052	SCARB2;SCAMP5;EDN1;RACGAP1;SLC7A8;RCAN3;PPT1;MYH9
Neutrophil Chemotaxis (GO:0030593)	4/70	0.2653459851004807	0.5063198577103518	0	0	1.5650719849912313	2.076413400108899	EDN1;KLF5;CCL2;PPIA
Positive Regulation Of Protein Transport (GO:0051222)	4/70	0.2653459851004807	0.5063198577103518	0	0	1.5650719849912313	2.076413400108899	MYOM1;FRMD4A;KIF20B;PPIA
Regulation Of Actin Filament-Based Process (GO:0032970)	4/70	0.2653459851004807	0.5063198577103518	0	0	1.5650719849912313	2.076413400108899	DAAM2;FAM107A;FSCN1;RAPGEF3
Cellular Response To Mechanical Stimulus (GO:0071260)	3/48	0.2662692579746104	0.5063198577103518	0	0	1.7211469534050179	2.277502945664309	CASP8AP2;PIEZO2;SOX9
