Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	LRP1;PTPN12;SNCA
Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	KCNE3;BIN1;STK39
Nucleotide-Binding Oligomerization Domain Containing Signaling Pathway (GO:0070423)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	TNFAIP3;NOD2;MAP2K6
Positive Regulation Of Behavior (GO:0048520)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	MEF2C;NR4A3;STRA6
Positive Regulation Of Myelination (GO:0031643)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	TENM4;ITGAX;TNFRSF1B
Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	CD81;SAR1B;EDEM2
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	CDC42EP3;CDC42EP2;CDC42EP1
Programmed Necrotic Cell Death (GO:0097300)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	ITPK1;PPIF;RIPK1
Protein Localization To Kinetochore (GO:0034501)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	ZWILCH;CDK1;SPDL1
Protein Polyglutamylation (GO:0018095)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	TTLL7;TTLL6;TPGS1
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	HLA-DRA;HMGB1;HLA-DRB1
Regulation Of T Cell Apoptotic Process (GO:0070232)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	PRELID1;PRKCQ;IDO1
Regulation Of T-helper 17 Cell Differentiation (GO:2000319)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	JUNB;NFKBID;SMAD7
Regulation Of Cell Activation (GO:0050865)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	IL6;SYK;LILRA2
Regulation Of Cilium Movement (GO:0003352)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	DNAH11;CCDC40;CYB5D1
Regulation Of Cytoplasmic Transport (GO:1903649)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	MAP2K1;LRRK2;MAPK3
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	ZFP36;NUPR1;ZFP36L1
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	SYK;CCL5;PRKCQ
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	FUT7;LCK;PPARA
Regulation Of Muscle System Process (GO:0090257)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	TPM1;DMD;SRI
Regulation Of Pseudopodium Assembly (GO:0031272)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	CDC42EP3;CDC42EP2;CDC42EP1
Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	MAP2K1;GSTP1;MAPK3
Self Proteolysis (GO:0097264)	3/11	0.20035494015003985	0.4324535289745112	0	0	2.2477694191742477	3.6136597391175216	CAPN1;NLRP1;LGMN
Inorganic Cation Transmembrane Transport (GO:0098662)	46/284	0.2009542993767255	0.4324535289745112	0	0	1.1604191232443244	1.8620987628993328	KCNG1;KCNK6;SLC46A1;SLC24A4;KCNG4;SLC41A2;ATP2A3;ATP1A4;CACNA1A;ATP2A2;CACNA1D;SLC30A10;CLU;SLC8A1;RHD;SCN9A;ATP6V0A2;ATP6V1H;KCNN2;SCN5A;SLC12A6;KCNN4;ATP6V1D;SCN1B;TRPM3;ATP6V0A1;SLC12A2;ATP6V0B;SLC30A8;SLC6A16;KCNK12;SLC11A1;SLC30A5;SLC30A4;ATP1B4;ATP1B3;SLC30A1;ABCC9;MCOLN1;SLC39A14;MCOLN2;SLC4A8;P2RX3;SCNN1A;SCN2A;GAS6
Regulation Of Cell Division (GO:0051302)	15/83	0.20107336543424154	0.4324535289745112	0	0	1.3231418709437395	2.122432604095488	SH3GLB1;PLK3;CETN2;PLK1;PIK3R4;CCP110;CIB1;AURKB;KIF18B;TADA2A;TXNIP;CALM3;EVI2B;CALM2;FGFR2
Icosanoid Metabolic Process (GO:0006690)	10/52	0.20206922076657588	0.4324535289745112	0	0	1.4278198125970838	2.283290861698995	GPX4;HPGD;PNPLA8;ALOX5;CYP2S1;PLA2G4C;TBXAS1;CASP1;CYP1B1;PTGR1
Regulation Of Cell Development (GO:0060284)	10/52	0.20206922076657588	0.4324535289745112	0	0	1.4278198125970838	2.283290861698995	ANXA2;IL1B;BHLHE40;BHLHE41;HMGB2;HES1;CLOCK;ASCL2;HDAC9;HES2
Diterpenoid Metabolic Process (GO:0016101)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	ALDH3A2;LRP1;ADH1B;RDH11;ALDH1A1;DHRS3
Fatty Acid Derivative Biosynthetic Process (GO:1901570)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	GGT5;ALOX5;PPT1;FAR1;SLC27A2;SLC27A5
Negative Regulation Of Cytoskeleton Organization (GO:0051494)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	KANK1;LIMA1;PLEKHH2;SMAD4;MYADM;PFN1
Positive Regulation Of Fibroblast Proliferation (GO:0048146)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	CDKN1A;DHX9;S100A6;IGF1;BMI1;GAS6
Regulation Of Bone Resorption (GO:0045124)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	IL6;UBASH3B;SYK;ITGB3;PLEKHM1;TNFAIP3
Regulation Of Lipid Biosynthetic Process (GO:0046890)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	C3;ASAH1;PDK4;FITM2;APOE;PPARA
Sterol Biosynthetic Process (GO:0016126)	6/28	0.20278754600442925	0.4324535289745112	0	0	1.6351217958923738	2.6089944827848384	HMGCS1;CYP51A1;HMGCR;HSD17B7;LSS;CES1
Amino Acid Transport (GO:0006865)	9/46	0.203889114796564	0.4324535289745112	0	0	1.4586065729123232	2.3194455237650238	SLC7A5;SLC7A6;SLC3A1;SLC38A6;SLC3A2;SLC16A10;SLC25A44;SLC36A4;SLC38A2
Replication Fork Processing (GO:0031297)	9/46	0.203889114796564	0.4324535289745112	0	0	1.4586065729123232	2.3194455237650238	MMS22L;RAD51;RFWD3;ATRX;RBBP8;BRCA1;NBN;BRCA2;ATR
Glial Cell Differentiation (GO:0010001)	7/34	0.20481536844090645	0.4324535289745112	0	0	1.5544654675698824	2.464832490837844	VCAN;RELN;ERBB3;PTPRZ1;CDK5;NFIB;GPR157
Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	7/34	0.20481536844090645	0.4324535289745112	0	0	1.5544654675698824	2.464832490837844	BTG2;RGCC;BCL6;TRIM35;ZWINT;ZFP36L1;PTPN3
Sister Chromatid Segregation (GO:0000819)	7/34	0.20481536844090645	0.4324535289745112	0	0	1.5544654675698824	2.464832490837844	TOP2B;KIF18B;PLK1;CENPK;SMC4;NDC80;ZWINT
Actomyosin Structure Organization (GO:0031032)	14/77	0.204865684911042	0.4324535289745112	0	0	1.332865004097881	2.1131251240095774	ITGB1;ITGB5;TPM1;MYLK3;PDLIM1;EPB41L4A;CSRP2;OBSCN;CSRP1;EPB41L2;EPB41L3;ZYX;PHACTR1;CASQ1
Embryonic Organ Development (GO:0048568)	14/77	0.204865684911042	0.4324535289745112	0	0	1.332865004097881	2.1131251240095774	COL18A1;STIL;COL27A1;KMT2A;IGF2;COBL;FLT3LG;RBPJ;PCSK5;PBX1;TGFBR2;FGFR2;ATF4;STRA6
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	14/77	0.204865684911042	0.4324535289745112	0	0	1.332865004097881	2.1131251240095774	SEMA5A;ITGB3;HMGB2;VASH2;IGF2;HMGB1;PROX1;HIF1A;NELL2;NR4A1;LRG1;CDH13;HMOX1;FGFR1
Positive Regulation Of Response To Stimulus (GO:0048584)	14/77	0.204865684911042	0.4324535289745112	0	0	1.332865004097881	2.1131251240095774	RSAD2;DHX9;CD80;ACTL6A;BRCA1;CFP;YY1;SMCHD1;MAVS;RUVBL1;CNKSR3;FCGR2B;IER5;EXTL3
Nucleic Acid-Templated Transcription (GO:0097659)	8/40	0.2049438541778242	0.4324535289745112	0	0	1.4990361023484051	2.3760010328201684	SMAD2;NR4A2;SMAD4;THRB;POLR3A;FUBP3;MKRN2;TCEANC2
Retinoid Metabolic Process (GO:0001523)	8/40	0.2049438541778242	0.4324535289745112	0	0	1.4990361023484051	2.3760010328201684	LRP1;ADH1B;RDH11;ALDH1A1;ARID4A;CYP1B1;DHRS3;DHRS4
AV Node Cell To Bundle Of His Cell Communication (GO:0086067)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	GJC1;SCN5A
CENP-A Containing Chromatin Assembly (GO:0034080)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CENPW;NASP
G-quadruplex DNA Unwinding (GO:0044806)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	DHX9;DHX36
IRE1-mediated Unfolded Protein Response (GO:0036498)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	ERN1;XBP1
L-methionine Salvage (GO:0071267)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	MTAP;MRI1
SA Node Cell Action Potential (GO:0086015)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CACNA1D;SCN5A
SMAD Protein Complex Assembly (GO:0007183)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SMAD2;SMAD4
Actin Filament Reorganization (GO:0090527)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	NEDD9;WHAMM
Adenosine Metabolic Process (GO:0046085)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	TADA2A;ADA
Adherens Junction Maintenance (GO:0034334)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	KIFC3;MTSS1
Aldehyde Biosynthetic Process (GO:0046184)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	KDM3A;TPI1
Axon Extension Involved In Axon Guidance (GO:0048846)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	NELL2;SEMA3A
Cellular Hyperosmotic Response (GO:0071474)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	ARHGEF2;YBX3
Cellular Response To Caffeine (GO:0071313)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	GSTM2;SLC8A1
Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	KLF4;KLF2
Cellular Response To Monoamine Stimulus (GO:0071868)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	NR4A3;TGM2
Cellular Response To Prostaglandin E Stimulus (GO:0071380)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PTGER4;PTGER2
Cholesterol Catabolic Process (GO:0006707)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CYP27A1;APOE
Choline Transport (GO:0015871)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SLC44A1;SLC44A2
Chromatin Remodeling At Centromere (GO:0031055)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CENPW;NASP
Clathrin-Coated Vesicle Cargo Loading (GO:0035652)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	AP3S2;AP3B2
Clathrin-Coated Vesicle Cargo Loading, AP-3-mediated (GO:0035654)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	AP3S2;AP3B2
Dendrite Arborization (GO:0140059)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SEMA3A;PHACTR1
Dense Core Granule Cytoskeletal Transport (GO:0099519)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	KIF1C;TANC2
Dorsal Aorta Development (GO:0035907)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RBPJ;ENG
Dorsal Aorta Morphogenesis (GO:0035912)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RBPJ;ENG
Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	MEF2C;MTSS1
Ethanol Catabolic Process (GO:0006068)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SULT1B1;SULT2A1
Forebrain Neuron Development (GO:0021884)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RAPGEF2;FGFR2
Glucan Catabolic Process (GO:0009251)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PYGM;PYGL
Glycosylceramide Biosynthetic Process (GO:0046476)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	UGCG;UGT8
Hypotonic Response (GO:0006971)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	STK39;MYLK
Lipid Hydroxylation (GO:0002933)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CYP2E1;CYP3A5
Lymphocyte Migration Into Lymphoid Organs (GO:0097021)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FUT7;NEDD9
Mitotic Nuclear Membrane Disassembly (GO:0007077)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PLK1;LPIN1
Negative Regulation Of Acute Inflammatory Response (GO:0002674)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	GSTP1;FCGR2B
Negative Regulation Of Centriole Replication (GO:0046600)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RBM14;CDK5RAP2
Negative Regulation Of Meiotic Nuclear Division (GO:0045835)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	ERCC4;TRIP13
Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	TIMP1;PTPN3
Negative Regulation Of Neuron Projection Regeneration (GO:0070571)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	EPHA4;PTPRS
Negative Regulation Of p38MAPK Cascade (GO:1903753)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	DUSP1;EZR
Negative Regulation Of Protein Sumoylation (GO:0033234)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PIAS3;PARK7
Negative Regulation Of Ruffle Assembly (GO:1900028)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	KANK1;TACSTD2
Negative Regulation Of Telomere Capping (GO:1904354)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	ERCC4;NBN
Neuron Projection Extension Involved In Neuron Projection Guidance (GO:1902284)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	NELL2;SEMA3A
Neurotrophin TRK Receptor Signaling Pathway (GO:0048011)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SORT1;DDIT4
Norepinephrine Transport (GO:0015874)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SLC29A4;SLC29A3
Nuclear Polyadenylation-Dependent ncRNA Catabolic Process (GO:0071046)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	EXOSC7;EXOSC9
Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	EXOSC7;EXOSC9
Nuclear Polyadenylation-Dependent tRNA Catabolic Process (GO:0071038)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	EXOSC7;EXOSC9
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	ZFP36;ZFP36L1
Nucleobase Biosynthetic Process (GO:0046112)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SHMT2;SHMT1
Nucleobase Catabolic Process (GO:0046113)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	DPYSL5;DPYD
Nucleotide Catabolic Process (GO:0009166)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	VCP;NUDT3
Positive Regulation Of RNA Binding (GO:1905216)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FMR1;LARP6
Positive Regulation Of Activation Of Janus Kinase Activity (GO:0010536)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	IL23A;CCL5
Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	HMGB1;TLR4
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	GSN;ST18
Positive Regulation Of Deacetylase Activity (GO:0090045)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	MAPK8;FNTA
Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	STK17B;PRDM11
Positive Regulation Of Humoral Immune Response (GO:0002922)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	IL1B;FCGR2B
Positive Regulation Of Interleukin-5 Production (GO:0032754)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PDE4D;RARA
Positive Regulation Of Leukocyte Tethering Or Rolling (GO:1903238)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FUT7;ST3GAL4
Positive Regulation Of Lymphocyte Apoptotic Process (GO:0070230)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PRELID1;IDO1
Positive Regulation Of mRNA Binding (GO:1902416)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FMR1;LARP6
Positive Regulation Of Receptor Catabolic Process (GO:2000646)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	LAPTM5;APOE
Positive Regulation Of Spindle Assembly (GO:1905832)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	STIL;NUMA1
Protein Localization To Endoplasmic Reticulum Exit Site (GO:0070973)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	BCAP31;LRRK2
Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CAD;CTPS1
Regulation Of NAD(P)H Oxidase Activity (GO:0033860)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RFK;PARK7
Regulation Of Adiponectin Secretion (GO:0070163)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	HCAR2;IL1B
Regulation Of Atrial Cardiac Muscle Cell Membrane Depolarization (GO:0060371)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SCN5A;SCN1B
Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FLNA;SCN5A
Regulation Of Cell Adhesion Molecule Production (GO:0060353)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FUT7;IL1B
Regulation Of Digestive System Process (GO:0044058)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SGK1;TYMP
Regulation Of Extracellular Matrix Assembly (GO:1901201)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RGCC;TIE1
Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PER1;CLOCK
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	EIF2AK2;KLF4
Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PLEK;SNCA
Regulation Of Metallopeptidase Activity (GO:1905048)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	LRP1;TIMP1
Regulation Of Mitochondrial mRNA Stability (GO:0044528)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	FASTKD2;PDE12
Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PARK7;HIF1A
Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	IL1B;PTGS2
Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	IGF1;SOD2
Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	KANK2;RXRA
Response To Caffeine (GO:0031000)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	GSTM2;SLC8A1
Retinal Rod Cell Differentiation (GO:0060221)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RPGRIP1;RPGRIP1L
Ribose Phosphate Biosynthetic Process (GO:0046390)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	PRPS2;PRPS1
Smooth Muscle Cell Migration (GO:0014909)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	ITGB3;PARVA
Spontaneous Synaptic Transmission (GO:0098814)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	RIMS2;DOC2B
Sterol Catabolic Process (GO:0016127)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	CYP27A1;APOE
tRNA 3'-End Processing (GO:0042780)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SSB;TRMT10C
Toll-Like Receptor 3 Signaling Pathway (GO:0034138)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	OAS1;TNIP2
Transepithelial Chloride Transport (GO:0030321)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	SLC12A2;OSTM1
Vascular Associated Smooth Muscle Cell Development (GO:0097084)	2/6	0.2072903260846219	0.4324535289745112	0	0	2.9966771598461	4.715675843340649	HES1;ENG
Epithelium Development (GO:0060429)	26/154	0.20846406308838727	0.43471770855931147	0	0	1.2188216490299824	1.9110984656005419	KANK2;ERRFI1;INTU;TCF21;DAG1;PGK1;ANXA7;CD34;STIL;PTCH1;ANXA4;PROX1;KRT10;PPP2R3A;VIL1;SULT1B1;TST;KRT15;RCAN3;TIMELESS;CDK1;TAGLN2;TPP1;HNRNPH3;FGFR2;CES1
